timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
12.0,30.36,4272.97,0.24,1.6,0.06,358.9,HBEFA3/PC_G_EU4,0.0,1.84,veh0,744926153#3_0,66.23,82.99,!veh0!var#1,14.48,veh_passenger,0.0,18275.69,24648.67
13.0,0.0,0.0,0.0,0.0,0.0,0.12,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#3_0,62.48,96.48,!veh0!var#1,13.49,veh_passenger,0.0,18275.69,24662.17
14.0,9.66,3041.97,0.11,1.04,0.03,0.27,HBEFA3/PC_G_EU4,0.0,1.31,veh0,744926153#3_0,64.93,110.18,!veh0!var#1,13.7,veh_passenger,0.0,18275.76,24675.86
15.0,0.0,0.0,0.0,0.0,0.0,0.33,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#3_0,64.28,123.82,!veh0!var#1,13.64,veh_passenger,0.0,18275.83,24689.51
16.0,48.99,5150.96,0.34,2.02,0.08,0.33,HBEFA3/PC_G_EU4,0.0,2.21,veh0,744926153#3_0,66.87,138.2,!veh0!var#1,14.38,veh_passenger,0.0,18275.92,24703.89
17.0,0.0,0.0,0.0,0.0,0.0,0.33,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#3_0,62.72,151.74,!veh0!var#1,13.54,veh_passenger,0.0,18275.99,24717.43
18.0,37.96,4544.57,0.28,1.74,0.07,0.33,HBEFA3/PC_G_EU4,0.0,1.95,veh0,744926153#3_0,66.28,165.87,!veh0!var#1,14.13,veh_passenger,0.0,18276.08,24731.56
19.0,16.77,3605.42,0.16,1.29,0.04,0.33,HBEFA3/PC_G_EU4,0.0,1.55,veh0,744926153#3_0,65.74,180.33,!veh0!var#1,14.45,veh_passenger,0.0,18276.16,24746.01
20.0,0.0,0.0,0.0,0.0,0.0,0.33,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#3_0,63.91,194.4,!veh0!var#1,14.08,veh_passenger,0.0,18276.24,24760.09
21.0,0.0,0.0,0.0,0.0,0.0,0.33,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#3_0,63.93,208.21,!veh0!var#1,13.81,veh_passenger,0.0,18276.32,24773.89
22.0,0.0,0.0,0.0,0.0,0.0,0.33,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#3_0,64.26,221.93,!veh0!var#1,13.72,veh_passenger,0.0,18276.4,24787.62
23.0,0.0,0.0,0.0,0.0,0.0,0.33,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#3_0,60.38,233.96,!veh0!var#1,12.02,veh_passenger,0.0,18276.47,24799.64
24.0,0.0,0.0,0.0,0.0,0.0,0.33,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#3_0,53.44,241.48,!veh0!var#1,7.52,veh_passenger,0.0,18276.51,24807.16
25.0,104.2,5810.08,0.61,2.46,0.11,359.73,HBEFA3/PC_G_EU4,0.0,2.5,veh0,:37981975_5_0,66.88,5.43,!veh0!var#1,9.09,veh_passenger,0.0,18276.5,24816.25
26.0,93.65,5940.91,0.57,2.49,0.11,359.62,HBEFA3/PC_G_EU4,0.0,2.55,veh0,744926153#6_0,66.93,1.27,!veh0!var#1,10.49,veh_passenger,0.0,18276.44,24826.73
27.0,147.46,9398.62,0.9,4.07,0.2,0.84,HBEFA3/PC_G_EU4,0.0,4.04,veh0,744926153#6_0,71.12,13.92,!veh0!var#1,12.66,veh_passenger,0.0,18276.54,24839.38
28.0,146.89,9975.05,0.91,4.29,0.21,0.82,HBEFA3/PC_G_EU4,0.0,4.29,veh0,744926153#6_0,71.38,28.56,!veh0!var#1,14.64,veh_passenger,0.0,18276.75,24854.02
29.0,0.0,2433.58,0.02,0.73,0.01,0.85,HBEFA3/PC_G_EU4,0.0,1.05,veh0,744926153#6_0,65.11,43.21,!veh0!var#1,14.65,veh_passenger,0.0,18276.97,24868.66
30.0,0.0,0.0,0.0,0.0,0.0,359.31,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#6_0,62.66,56.88,!veh0!var#1,13.68,veh_passenger,0.0,18277.04,24882.34
31.0,0.0,0.0,0.0,0.0,0.0,358.58,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744926153#6_0,59.15,68.18,!veh0!var#1,11.3,veh_passenger,0.0,18276.76,24893.63
32.0,0.0,0.0,0.0,0.0,0.0,353.61,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:37980090_6_0,52.2,2.94,!veh0!var#1,6.8,veh_passenger,0.0,18276.16,24900.39
33.0,96.84,4977.28,0.56,2.09,0.09,306.25,HBEFA3/PC_G_EU4,0.0,2.14,veh0,:37980090_16_0,65.55,4.88,!veh0!var#1,8.16,veh_passenger,0.0,18270.9,24906.07
34.0,0.0,0.0,0.0,0.0,0.0,275.16,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5328190#2_0,58.4,3.98,!veh0!var#1,7.64,veh_passenger,0.0,18263.35,24907.03
35.0,124.11,7021.94,0.73,3.02,0.14,273.44,HBEFA3/PC_G_EU4,0.0,3.02,veh0,5328190#2_0,68.77,13.58,!veh0!var#1,9.6,veh_passenger,0.0,18253.76,24907.62
36.0,102.85,6668.35,0.63,2.82,0.13,271.63,HBEFA3/PC_G_EU4,0.0,2.87,veh0,5328190#2_0,67.9,24.74,!veh0!var#1,11.15,veh_passenger,0.0,18242.61,24907.94
37.0,122.85,8301.4,0.76,3.54,0.17,271.63,HBEFA3/PC_G_EU4,0.0,3.57,veh0,5328190#2_0,69.76,37.68,!veh0!var#1,12.94,veh_passenger,0.0,18229.67,24908.31
38.0,108.76,8073.01,0.69,3.4,0.16,271.63,HBEFA3/PC_G_EU4,0.0,3.47,veh0,5328190#2_0,69.49,52.14,!veh0!var#1,14.45,veh_passenger,0.0,18215.23,24908.72
39.0,7.68,3220.27,0.11,1.1,0.03,278.72,HBEFA3/PC_G_EU4,0.0,1.38,veh0,5328190#2_0,65.6,66.8,!veh0!var#1,14.67,veh_passenger,0.0,18200.68,24910.48
40.0,0.0,0.0,0.0,0.0,0.0,291.18,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5328190#2_0,65.08,81.46,!veh0!var#1,14.66,veh_passenger,0.0,18186.66,24914.64
41.0,0.0,2497.58,0.02,0.76,0.01,299.78,HBEFA3/PC_G_EU4,0.0,1.07,veh0,5328190#2_0,65.17,96.14,!veh0!var#1,14.68,veh_passenger,0.0,18173.46,24920.96
42.0,0.0,0.0,0.0,0.0,0.0,306.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5328190#2_0,63.03,110.01,!veh0!var#1,13.87,veh_passenger,0.0,18161.93,24928.63
43.0,0.0,0.0,0.0,0.0,0.0,313.08,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5328190#2_0,61.63,122.74,!veh0!var#1,12.73,veh_passenger,0.0,18152.21,24936.82
44.0,0.0,0.0,0.0,0.0,0.0,313.08,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5328190#2_0,55.64,131.62,!veh0!var#1,8.89,veh_passenger,0.0,18145.72,24942.88
45.0,0.0,0.0,0.0,0.0,0.0,313.08,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5328190#2_0,47.14,136.01,!veh0!var#1,4.39,veh_passenger,0.0,18142.51,24945.88
46.0,113.73,4525.78,0.62,1.94,0.09,300.31,HBEFA3/PC_G_EU4,0.0,1.95,veh0,:37980103_4_0,65.24,5.18,!veh0!var#1,5.94,veh_passenger,0.0,18137.55,24948.99
47.0,113.56,5519.14,0.65,2.36,0.11,247.02,HBEFA3/PC_G_EU4,0.0,2.37,veh0,:37980103_4_0,66.79,12.83,!veh0!var#1,7.65,veh_passenger,0.0,18130.47,24947.44
48.0,52.5,2716.86,0.3,1.03,0.03,233.3,HBEFA3/PC_G_EU4,0.0,1.17,veh0,5338979#1_0,61.36,6.88,!veh0!var#1,7.96,veh_passenger,0.0,18124.19,24942.58
49.0,152.43,8760.22,0.9,3.82,0.19,233.78,HBEFA3/PC_G_EU4,0.0,3.77,veh0,5338979#1_0,71.17,17.29,!veh0!var#1,10.4,veh_passenger,0.0,18115.8,24936.43
50.0,145.74,9280.18,0.89,4.01,0.19,238.95,HBEFA3/PC_G_EU4,0.0,3.99,veh0,5338979#1_0,71.0,29.84,!veh0!var#1,12.56,veh_passenger,0.0,18105.18,24929.73
51.0,95.34,7269.17,0.61,3.03,0.14,244.98,HBEFA3/PC_G_EU4,0.0,3.12,veh0,5338979#1_0,68.66,43.76,!veh0!var#1,13.92,veh_passenger,0.0,18092.76,24923.49
52.0,0.0,0.0,0.0,0.0,0.0,250.67,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5338979#1_0,63.41,57.26,!veh0!var#1,13.5,veh_passenger,0.0,18080.03,24919.0
53.0,55.27,5438.96,0.38,2.16,0.09,257.11,HBEFA3/PC_G_EU4,0.0,2.34,veh0,5338979#1_0,67.08,71.58,!veh0!var#1,14.32,veh_passenger,0.0,18066.07,24915.81
54.0,0.0,2454.69,0.03,0.75,0.01,266.01,HBEFA3/PC_G_EU4,0.0,1.06,veh0,5338979#1_0,64.93,85.93,!veh0!var#1,14.34,veh_passenger,0.0,18051.82,24914.35
55.0,6.04,3104.48,0.1,1.05,0.03,270.35,HBEFA3/PC_G_EU4,0.0,1.33,veh0,5338979#1_0,65.45,100.46,!veh0!var#1,14.53,veh_passenger,0.0,18037.29,24914.44
56.0,0.0,0.0,0.0,0.0,0.0,272.47,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5338979#1_0,62.73,114.09,!veh0!var#1,13.64,veh_passenger,0.0,18023.66,24914.7
57.0,10.62,3137.44,0.12,1.08,0.03,272.5,HBEFA3/PC_G_EU4,0.0,1.35,veh0,5338979#1_0,65.09,127.95,!veh0!var#1,13.86,veh_passenger,0.0,18009.81,24915.31
58.0,31.74,4310.33,0.25,1.62,0.06,280.9,HBEFA3/PC_G_EU4,0.0,1.85,veh0,5338979#1_0,66.21,142.32,!veh0!var#1,14.37,veh_passenger,0.0,17995.57,24916.9
59.0,0.0,0.0,0.0,0.0,0.0,288.17,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5338979#1_0,63.15,156.04,!veh0!var#1,13.72,veh_passenger,0.0,17982.39,24920.61
60.0,0.0,2595.77,0.06,0.83,0.02,295.87,HBEFA3/PC_G_EU4,0.0,1.12,veh0,5338979#1_0,64.67,169.83,!veh0!var#1,13.79,veh_passenger,0.0,17969.81,24926.21
61.0,32.7,4340.92,0.25,1.64,0.06,303.34,HBEFA3/PC_G_EU4,0.0,1.87,veh0,5338979#1_0,66.21,184.14,!veh0!var#1,14.32,veh_passenger,0.0,17957.64,24933.7
62.0,0.58,2811.88,0.07,0.91,0.02,313.8,HBEFA3/PC_G_EU4,0.0,1.21,veh0,5338979#1_0,65.2,198.57,!veh0!var#1,14.43,veh_passenger,0.0,17946.84,24943.21
63.0,0.0,2715.55,0.05,0.87,0.02,319.67,HBEFA3/PC_G_EU4,0.0,1.17,veh0,:38036153_0_0,65.19,1.5,!veh0!var#1,14.51,veh_passenger,0.0,17937.28,24954.12
64.0,0.0,2723.8,0.05,0.87,0.02,320.93,HBEFA3/PC_G_EU4,0.0,1.17,veh0,5338979#3_0,65.25,1.98,!veh0!var#1,14.6,veh_passenger,0.0,17928.02,24965.4
65.0,0.0,0.0,0.0,0.0,0.0,318.79,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5338979#3_0,62.67,15.63,!veh0!var#1,13.65,veh_passenger,0.0,17919.36,24975.95
66.0,12.31,3231.48,0.13,1.12,0.03,308.41,HBEFA3/PC_G_EU4,0.0,1.39,veh0,5338979#3_0,65.18,29.53,!veh0!var#1,13.9,veh_passenger,0.0,17909.12,24985.3
67.0,49.93,5268.02,0.35,2.07,0.09,297.47,HBEFA3/PC_G_EU4,0.0,2.26,veh0,5338979#3_0,67.06,44.18,!veh0!var#1,14.65,veh_passenger,0.0,17896.77,24993.1
68.0,0.0,0.0,0.0,0.0,0.0,290.65,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:38093200_4_0,64.15,9.0,!veh0!var#1,14.31,veh_passenger,0.0,17883.43,24998.25
69.0,11.05,3355.94,0.13,1.17,0.04,290.78,HBEFA3/PC_G_EU4,0.0,1.44,veh0,5338979#4_0,65.63,9.15,!veh0!var#1,14.56,veh_passenger,0.0,17869.81,25003.41
70.0,0.0,0.0,0.0,0.0,0.0,279.99,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5338979#4_0,64.38,23.48,!veh0!var#1,14.33,veh_passenger,0.0,17855.9,25006.67
71.0,0.0,0.0,0.0,0.0,0.0,269.13,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5338979#4_0,58.61,34.59,!veh0!var#1,11.11,veh_passenger,0.0,17844.82,25007.16
72.0,0.0,0.0,0.0,0.0,0.0,268.27,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5338979#4_0,51.86,41.2,!veh0!var#1,6.61,veh_passenger,0.0,17838.21,25006.96
73.0,0.0,0.0,0.0,0.0,0.0,274.53,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:38093215_3_0,54.82,2.94,!veh0!var#1,5.53,veh_passenger,0.0,17832.75,25007.33
74.0,93.88,3966.05,0.52,1.66,0.07,342.63,HBEFA3/PC_G_EU4,0.0,1.7,veh0,-744985588#2_0,63.6,0.59,!veh0!var#1,6.6,veh_passenger,0.0,17829.88,25012.73
75.0,117.59,6134.65,0.68,2.63,0.12,0.13,HBEFA3/PC_G_EU4,0.0,2.64,veh0,-744985588#2_0,67.67,9.03,!veh0!var#1,8.44,veh_passenger,0.0,17829.9,25021.17
76.0,105.98,6351.56,0.63,2.69,0.12,0.13,HBEFA3/PC_G_EU4,0.0,2.73,veh0,-744985588#2_0,67.58,19.09,!veh0!var#1,10.06,veh_passenger,0.0,17829.92,25031.23
77.0,118.76,7712.7,0.73,3.29,0.15,0.13,HBEFA3/PC_G_EU4,0.0,3.32,veh0,-744985588#2_0,69.18,30.94,!veh0!var#1,11.85,veh_passenger,0.0,17829.95,25043.08
78.0,141.84,9504.31,0.88,4.09,0.2,0.13,HBEFA3/PC_G_EU4,0.0,4.09,veh0,-744985588#2_0,70.99,44.77,!veh0!var#1,13.84,veh_passenger,0.0,17829.98,25056.91
79.0,188.56,12353.41,1.16,5.37,0.27,0.13,HBEFA3/PC_G_EU4,0.0,5.31,veh0,-744985588#2_0,73.47,60.93,!veh0!var#1,16.16,veh_passenger,0.0,17830.02,25073.07
80.0,138.35,10186.72,0.88,4.31,0.21,0.13,HBEFA3/PC_G_EU4,0.0,4.38,veh0,-744985588#2_0,71.57,78.68,!veh0!var#1,17.75,veh_passenger,0.0,17830.06,25090.82
81.0,167.64,11786.23,1.05,5.03,0.26,0.13,HBEFA3/PC_G_EU4,0.0,5.07,veh0,-744985588#2_0,72.88,98.16,!veh0!var#1,19.47,veh_passenger,0.0,17830.1,25110.29
82.0,72.08,7184.61,0.5,2.84,0.14,0.13,HBEFA3/PC_G_EU4,0.0,3.09,veh0,-744985588#2_0,70.32,118.38,!veh0!var#1,20.22,veh_passenger,0.0,17830.15,25130.52
83.0,27.8,5044.27,0.25,1.82,0.08,0.13,HBEFA3/PC_G_EU4,0.0,2.17,veh0,-744985588#2_0,69.52,138.93,!veh0!var#1,20.55,veh_passenger,0.0,17830.19,25151.07
84.0,22.81,4807.14,0.22,1.7,0.08,0.12,HBEFA3/PC_G_EU4,0.0,2.07,veh0,-744985588#2_0,69.56,159.76,!veh0!var#1,20.83,veh_passenger,0.0,17830.24,25171.9
85.0,0.0,0.0,0.0,0.0,0.0,0.13,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-744985588#2_0,68.42,180.31,!veh0!var#1,20.54,veh_passenger,0.0,17830.28,25192.44
86.0,73.31,7261.95,0.51,2.85,0.14,0.13,HBEFA3/PC_G_EU4,0.0,3.12,veh0,-744985588#2_0,70.74,201.54,!veh0!var#1,21.24,veh_passenger,0.0,17830.33,25213.68
87.0,0.0,0.0,0.0,0.0,0.0,0.13,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-744985588#2_0,69.05,222.68,!veh0!var#1,21.13,veh_passenger,0.0,17830.38,25234.81
88.0,0.0,0.0,0.0,0.0,0.0,0.08,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:389343873_7_0,68.55,6.73,!veh0!var#1,20.82,veh_passenger,0.0,17830.42,25255.62
89.0,0.0,0.0,0.0,0.0,0.0,0.08,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-744985588#0_0,68.06,12.69,!veh0!var#1,20.35,veh_passenger,0.0,17830.45,25275.98
90.0,61.1,6668.25,0.44,2.58,0.12,0.08,HBEFA3/PC_G_EU4,0.0,2.87,veh0,-744985588#0_0,70.37,33.65,!veh0!var#1,20.96,veh_passenger,0.0,17830.47,25296.94
91.0,15.73,4465.42,0.18,1.53,0.07,0.08,HBEFA3/PC_G_EU4,0.0,1.92,veh0,-744985588#0_0,69.59,54.8,!veh0!var#1,21.15,veh_passenger,0.0,17830.5,25318.09
92.0,0.0,0.0,0.0,0.0,0.0,0.12,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:38118742_7_0,67.4,6.71,!veh0!var#1,20.18,veh_passenger,0.0,17830.53,25338.27
93.0,3.99,3880.12,0.11,1.28,0.05,0.13,HBEFA3/PC_G_EU4,0.0,1.67,veh0,-747206985#5_0,68.96,12.61,!veh0!var#1,20.3,veh_passenger,0.0,17830.58,25358.57
94.0,110.68,9076.82,0.73,3.7,0.19,0.13,HBEFA3/PC_G_EU4,0.0,3.9,veh0,-747206985#5_0,71.63,33.92,!veh0!var#1,21.32,veh_passenger,0.0,17830.63,25379.88
95.0,0.0,0.0,0.0,0.0,0.0,0.13,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#5_0,67.96,54.55,!veh0!var#1,20.62,veh_passenger,0.0,17830.68,25400.51
96.0,69.4,7071.69,0.49,2.76,0.14,0.13,HBEFA3/PC_G_EU4,0.0,3.04,veh0,-747206985#5_0,70.67,75.83,!veh0!var#1,21.28,veh_passenger,0.0,17830.73,25421.79
97.0,0.0,0.0,0.0,0.0,0.0,0.13,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#5_0,69.22,97.07,!veh0!var#1,21.24,veh_passenger,0.0,17830.77,25443.03
98.0,0.0,0.0,0.0,0.0,0.0,0.13,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#5_0,69.2,118.28,!veh0!var#1,21.2,veh_passenger,0.0,17830.82,25464.24
99.0,0.0,0.0,0.0,0.0,0.0,0.14,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#5_0,67.24,138.37,!veh0!var#1,20.1,veh_passenger,0.0,17830.87,25484.33
100.0,50.12,6129.89,0.38,2.33,0.11,0.14,HBEFA3/PC_G_EU4,0.0,2.63,veh0,-747206985#5_0,70.0,159.0,!veh0!var#1,20.62,veh_passenger,0.0,17830.92,25504.96
101.0,44.99,5886.51,0.35,2.2,0.1,0.14,HBEFA3/PC_G_EU4,0.0,2.53,veh0,-747206985#5_0,70.09,180.08,!veh0!var#1,21.08,veh_passenger,0.0,17830.97,25526.04
102.0,0.0,0.0,0.0,0.0,0.0,0.14,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#5_0,68.65,200.91,!veh0!var#1,20.83,veh_passenger,0.0,17831.02,25546.87
103.0,0.0,0.0,0.0,0.0,0.0,0.14,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#5_0,68.57,221.53,!veh0!var#1,20.62,veh_passenger,0.0,17831.07,25567.49
104.0,0.0,0.0,0.0,0.0,0.0,0.25,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:37972834_7_0,68.67,4.93,!veh0!var#1,20.51,veh_passenger,0.0,17831.13,25588.0
105.0,0.0,0.0,0.0,0.0,0.0,0.11,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#4_0,68.0,9.02,!veh0!var#1,20.11,veh_passenger,0.0,17831.21,25608.11
106.0,74.94,7339.28,0.52,2.9,0.14,0.08,HBEFA3/PC_G_EU4,0.0,3.15,veh0,-747206985#4_0,70.63,29.87,!veh0!var#1,20.85,veh_passenger,0.0,17831.25,25628.96
107.0,0.0,0.0,0.0,0.0,0.0,0.08,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#4_0,68.54,50.48,!veh0!var#1,20.61,veh_passenger,0.0,17831.28,25649.57
108.0,0.0,0.0,0.0,0.0,0.0,0.08,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#4_0,68.61,70.95,!veh0!var#1,20.48,veh_passenger,0.0,17831.3,25670.04
109.0,24.76,4901.09,0.23,1.75,0.08,0.08,HBEFA3/PC_G_EU4,0.0,2.11,veh0,-747206985#4_0,69.56,91.72,!veh0!var#1,20.77,veh_passenger,0.0,17831.33,25690.81
110.0,0.0,0.0,0.0,0.0,0.0,0.07,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#4_0,68.25,112.14,!veh0!var#1,20.42,veh_passenger,0.0,17831.36,25711.23
111.0,13.35,4343.78,0.17,1.49,0.06,0.08,HBEFA3/PC_G_EU4,0.0,1.87,veh0,-747206985#4_0,69.28,132.76,!veh0!var#1,20.62,veh_passenger,0.0,17831.38,25731.85
112.0,17.38,4543.24,0.19,1.58,0.07,0.09,HBEFA3/PC_G_EU4,0.0,1.95,veh0,-747206985#4_0,69.46,153.6,!veh0!var#1,20.84,veh_passenger,0.0,17831.42,25752.69
113.0,0.0,0.0,0.0,0.0,0.0,0.12,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:38110096_7_0,68.26,5.46,!veh0!var#1,20.47,veh_passenger,0.0,17831.45,25773.16
114.0,59.2,6576.57,0.43,2.53,0.12,0.2,HBEFA3/PC_G_EU4,0.0,2.83,veh0,-747206985#1_0,70.37,12.06,!veh0!var#1,21.06,veh_passenger,0.0,17831.51,25794.22
115.0,0.0,0.0,0.0,0.0,0.0,0.2,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#1_0,67.6,32.3,!veh0!var#1,20.24,veh_passenger,0.0,17831.58,25814.46
116.0,0.0,3239.48,0.03,0.97,0.03,0.2,HBEFA3/PC_G_EU4,0.0,1.39,veh0,-747206985#1_0,68.71,52.55,!veh0!var#1,20.25,veh_passenger,0.0,17831.65,25834.71
117.0,97.16,8420.59,0.65,3.4,0.17,0.2,HBEFA3/PC_G_EU4,0.0,3.62,veh0,-747206985#1_0,71.26,73.71,!veh0!var#1,21.16,veh_passenger,0.0,17831.73,25855.87
118.0,0.0,0.0,0.0,0.0,0.0,0.02,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#1_0,67.63,94.04,!veh0!var#1,20.33,veh_passenger,0.0,17831.76,25876.2
119.0,104.16,8760.14,0.69,3.56,0.18,0.02,HBEFA3/PC_G_EU4,0.0,3.77,veh0,-747206985#1_0,71.46,115.32,!veh0!var#1,21.29,veh_passenger,0.0,17831.76,25897.48
120.0,0.0,0.0,0.0,0.0,0.0,0.02,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#1_0,68.74,136.35,!veh0!var#1,21.03,veh_passenger,0.0,17831.77,25918.51
121.0,0.0,0.0,0.0,0.0,0.0,0.02,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#1_0,68.72,157.17,!veh0!var#1,20.83,veh_passenger,0.0,17831.78,25939.34
122.0,0.0,0.0,0.0,0.0,0.0,0.02,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#1_0,68.05,177.53,!veh0!var#1,20.36,veh_passenger,0.0,17831.79,25959.69
123.0,82.5,7708.35,0.56,3.06,0.15,0.02,HBEFA3/PC_G_EU4,0.0,3.31,veh0,-747206985#1_0,70.91,198.67,!veh0!var#1,21.14,veh_passenger,0.0,17831.79,25980.83
124.0,0.0,0.0,0.0,0.0,0.0,0.39,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#1_0,67.3,218.77,!veh0!var#1,20.1,veh_passenger,0.0,17831.84,26000.93
125.0,74.53,7319.23,0.52,2.89,0.14,0.39,HBEFA3/PC_G_EU4,0.0,3.15,veh0,-747206985#1_0,70.62,239.61,!veh0!var#1,20.84,veh_passenger,0.0,17831.98,26021.77
126.0,0.0,0.0,0.0,0.0,0.0,0.39,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#1_0,64.58,257.1,!veh0!var#1,17.49,veh_passenger,0.0,17832.1,26039.26
